fixed,fixed-strong,fixed-one_weak,strong-fixed,strong-strong,strong-one_weak,one_weak-fixed,one_weak-strong,one_weak-one_weak
60.86744346902268,59.96186052190543,60.19298611157956,59.06690915335182,58.16132620623457,58.3924517959087,59.06690915335182,58.16132620623457,58.3924517959087
65.00695514053987,63.674467890031096,63.674467890031096,0,0,0,0,0,0
60.025458747279586,57.99450648385927,58.39852962346603,0,0,0,60.874614290229744,58.843662026809426,59.24768516641619
59.96371498620297,59.271692315331784,59.02932049227678,59.8029533358015,59.11093066493031,58.86855884187531,59.8029533358015,59.11093066493031,58.86855884187531
65.17142205196268,63.59156535478496,63.59156535478496,63.10280993194455,61.52295323476683,61.52295323476683,60.93226307543188,59.35240637825416,59.35240637825416
0,0,0,0,0,0,0,0,0
61.79075224176328,60.01934771459208,60.01934771459208,63.10071264104925,61.32930811387805,61.32930811387805,63.10071264104925,61.32930811387805,61.32930811387805
61.47878819232296,62.16025698840482,0,0,0,0,62.385656663772764,63.06712545985462,0
59.15033177993842,58.85235832530355,0,62.468758060703244,62.17078460606837,0,0,0,0
64.37533105819756,62.39207128633047,62.39207128633047,62.94616343627468,60.962903664407584,60.962903664407584,0,0,0
62.57892280367007,0,60.19258564429513,0,0,0,59.673193698579034,0,57.286856539204095
64.3959615814482,63.78955852498544,62.97598912848261,61.259613894845366,60.653210838382606,59.839641441879785,0,0,0
61.90890444017812,0,0,60.709928374105374,0,0,0,0,0
61.00010518931349,58.49323548390931,0,61.182572502189444,58.67570279678527,0,62.50597916872397,59.99910946331979,0
60.01466339263474,61.27382750233505,59.13787912143521,59.53266586259424,60.79182997229456,58.65588159139472,59.80485442932766,61.06401853902798,58.928070158128136
58.631876788775955,58.70021178534236,59.20161669856468,0,0,0,57.98780524556021,58.056140242126624,58.55754515534893
58.77075416929345,56.80295020841192,59.45674418276772,58.364001040546704,56.39619707966518,59.04999105402098,0,0,0
56.60417649009714,56.97965656312928,56.091618061077334,0,0,0,0,0,0
